Plot,State,Location,Density,Planting Date,Rep within Environment,Genotype,Kernel Width,Kernel Length,Cob Length,Cob Width,Cob Weight,Days to Anthesis,Days to Silk,Ear Height Maturity,Ear length,Ear Width,Ear Weight,Per Plant Grain Weight,Kernel Depth,Kernel Row Number,Leaf Number Above Ear,Leaf Number Below Ear,Plant Height Maturity,Plant Height 14 DAP,Plant Height 21 DAP,Plant Height 28 DAP,Plant Height 35 DAP,Plant Height 42 DAP,Plant Height 49 DAP,Plant Height 56 DAP,Plant Height 63 DAP,Plant Height 70 DAP
112062,Minnesota,Waseca,Low,6/2/15,Rep2,B154,6.639136667,10.63413333,146.6130333,24.87337333,22.68,69,69,68.16666667,141.6663833,32.15375417,118.32,95.64,3.800729,17.2,.,.,150.1666667,.,.,.,.,.,.,.,.,.
217055,Wisconsin,Arlington,High,6/9/15,Rep1,B154,6.344073333,11.22256667,131.73075,24.54945278,21.5,65,66,84,128.0138833,32.86167333,120.35,98.85,3.808059722,17.33333333,.,.,168,.,.,.,.,.,.,.,.,.
218071,Wisconsin,Arlington,High,6/9/15,Rep2,B154,6.333066667,10.69445833,130.9863889,22.99793611,18.38333333,65,66,95,127.9560278,31.88105695,106.8333333,88.45,3.628883889,16.33333333,.,.,188,.,.,.,.,.,.,.,.,.
219058,Wisconsin,Arlington,Low,6/9/15,Rep1,B154,6.514465,10.20699,138.3961333,23.24382222,20.63333333,65,66,78,136.27735,32.146875,115.3833333,94.75,3.789009722,16.33333333,.,.,160,.,.,.,.,.,.,.,.,.
220065,Wisconsin,Arlington,Low,6/9/15,Rep2,B154,6.347671667,10.35134667,134.9904167,25.05110278,20.75,65,66,76,132.1152778,32.70197083,118,97.25,3.731454028,17.66666667,.,.,161,.,.,.,.,.,.,.,.,.
321054,Iowa,Curtiss - 1,High,5/19/15,Rep1,B154,6.86943,10.041255,140.9107333,24.01612333,19.13666667,68,67,87.66666667,143.1642778,32.79210556,114.6525,95.51583333,4.051758611,15.66666667,4.666666667,13.66666667,181,.,.,47.16666667,71,87.5,109.5,146.3333333,.,.
322075,Iowa,Curtiss - 1,High,5/19/15,Rep2,B154,6.395296667,10.19153833,139.3119444,24.24641667,18.76333333,68,68,91.5,137.8726111,32.819975,108.3616667,89.59833333,3.705824722,16,5.2,13.8,181.4,.,.,50.33333333,71.5,96.33333333,123.1666667,156,.,.
323051,Iowa,Curtiss - 1,Low,5/19/15,Rep1,B154,6.793018333,9.901343333,140.9629444,23.56661389,18.66333333,66,66,75.83333333,136.6643472,33.37136667,91.765,73.10166667,4.548840139,16.5,5,14.33333333,162,.,.,47.83333333,67,90,116.6666667,145.8333333,.,.
324051,Iowa,Curtiss - 1,Low,5/19/15,Rep2,B154,6.70941,10.25313333,145.8841944,24.93256945,21.545,67,67,75.83333333,144.2790556,.,115.4083333,93.86333333,4.399421111,16.66666667,5,13.83333333,161.2,.,.,45.83333333,67,88.83333333,116.6666667,147.8333333,.,.
325056,Iowa,Curtiss - 2,High,6/1/15,Rep1,B154,6.096,8.70839,115.7358056,22.50658722,11.54333333,62,65,78.6,107.1738889,29.96946,55.73416667,44.19083333,4.073613194,15.6,5,.,162.8,25.83333333,44.66666667,66.83333333,80,104.8333333,142.1666667,179.8333333,.,.
326076,Iowa,Curtiss - 2,High,6/1/15,Rep2,B154,6.255596667,10.277475,143.1501667,23.82061389,18.15166667,60,60,84.66666667,142.4128611,31.89005278,108.8941667,90.7425,4.076100278,17,5,12.66666667,176.8333333,27.16666667,50,73.66666667,92.33333333,126.5,173.3333333,211.1666667,.,.
327076,Iowa,Curtiss - 2,Low,6/1/15,Rep1,B154,.,.,160.1081944,24.89623333,22.12333333,60,60,70,151.6979722,.,120.465,98.34166667,3.910083056,17,5.25,.,161.5,26.33333333,48.83333333,71.5,87.5,117.6666667,158.5,198.1666667,.,.
328081,Iowa,Curtiss - 2,Low,6/1/15,Rep2,B154,6.16585,9.985586667,151.4122222,25.82368611,21.93333333,59,60,73.66666667,147.7398056,34.9519875,117.9308333,95.9975,3.80126875,17.66666667,4.75,12.83333333,160.5,27.83333333,52.66666667,76.5,94.66666667,127.3333333,167.3333333,201,.,.
329066,Iowa,Kelly - 1,High,6/10/16,Rep1,B154,6.116955,9.371118333,135.7559445,24.18609167,16.12166667,61,61,90.66666667,134.0696667,31.46874792,91.73416667,75.6125,3.646558056,15.33333333,5,.,192.1666667,.,38.66666667,61,81.16666667,129.8333333,.,.,.,.
330066,Iowa,Kelly - 1,High,6/10/16,Rep2,B154,6.443345,9.637818333,139.66825,24.031575,17.04833333,61,61,88,138.47445,31.79233333,91.97166667,74.92333333,3.963423055,15.66666667,5,.,188.8,.,39.66666667,59.66666667,79.83333333,128.6666667,.,.,.,.
331064,Iowa,Kelly - 1,Low,6/2/15,Rep1,B154,6.676601667,10.60979167,142.0036389,23.62933778,.,64,65,72.66666667,148.3571667,.,.,.,3.884591333,16.8,5.166666667,.,158,22.33333333,36,54.66666667,70.5,89.16666667,131.6666667,.,.,.
332075,Iowa,Kelly - 1,Low,6/2/15,Rep2,B154,6.52018,10.12994333,147.3835,25.43951111,21.22833333,64,65,78.66666667,146.1487778,.,109.5058333,88.2775,3.98526,16.66666667,5,.,170.6,22.33333333,38.16666667,58.5,75.33333333,95.16666667,141.3333333,.,.,.
333074,Iowa,Kelly - 2,High,6/2/15,Rep1,B154,6.199081667,9.584266667,124.7916111,22.94212667,15.085,63,65,88.83333333,122.4950278,32.08993667,75.4175,60.3325,4.360597917,16.8,5,.,183.8333333,21.66666667,37.16666667,59.66666667,77,99.83333333,148.5,.,.,.
334055,Iowa,Kelly - 2,High,6/2/15,Rep2,B154,6.502823333,10.31028333,138.2042222,24.51593889,19.05666667,63,63,89.83333333,134.7875694,32.79898472,108.9866667,89.93,3.881014167,16.66666667,5.5,.,185.5,25,43.5,64.5,84.5,109.5,161.8333333,.,.,.
335071,Iowa,Kelly - 2,Low,6/10/16,Rep1,B154,6.762538333,10.25376833,132.2175834,25.36454583,19.465,.,.,78.66666667,124.0234375,.,92.24,72.775,4.431559167,17.5,5,.,166.3333333,.,24.33333333,37.66666667,55,88.33333333,.,.,.,.
336074,Iowa,Kelly - 2,Low,6/10/16,Rep2,B154,6.716395,9.976273333,133.0579,24.150193,17.096,61,61,79.5,127.3344333,33.77988333,90.699,73.603,4.127902167,14.8,4.833333333,.,162.5,.,36.16666667,52,69.66666667,108.3333333,.,.,.,.
101083,Minnesota,St Paul - 1,High,5/5/15,Rep1,B175,6.898428333,11.29368667,112.522,24.945975,14.6,80,80,82.83333333,113.1534722,35.40266111,111.3833333,96.78333333,4.503666945,17,5.166666667,13.66666667,159.1666667,.,.,15.66666667,28.83333333,50.83333333,77.83333333,111.3333333,142.1666667,173.5
102073,Minnesota,St Paul - 1,High,5/5/15,Rep2,B175,7.030296667,10.50014833,98.93652778,24.62953334,.,81,82,85,100.0777639,30.89402,.,.,4.663828056,17.33333333,5,14,171.3333333,.,.,16.5,28.5,46.5,71.66666667,104,134.3333333,172.1666667
103080,Minnesota,St Paul - 1,Low,5/5/15,Rep1,B175,6.849321667,11.50450667,128.9790833,28.0543,.,81,79,72.33333333,129.7305,38.209855,.,.,4.279353194,18,5.333333333,13.66666667,152,.,.,16.66666667,30.33333333,52.16666667,74,104.1666667,134.3333333,165
104061,Minnesota,St Paul - 1,Low,5/5/15,Rep2,B175,6.986905,11.33729,126.2133056,27.543125,21.2,80,80,78.83333333,122.174,36.693475,154.3,133.1,4.196485695,18,5,14,155,.,.,13.5,27.66666667,45.16666667,71.83333333,106.3333333,139.3333333,171.8333333
105065,Minnesota,St Paul - 2,High,5/20/15,Rep1,B175,6.488641667,10.62058667,117.1433889,24.60589722,12.48333333,66,66,78,114.4481667,31.9643125,103.55,91.06666667,4.578138333,18,5.5,12.16666667,170.6666667,.,19.16666667,32.83333333,58,88.33333333,126.3333333,168.8333333,189.6666667,.
106072,Minnesota,St Paul - 2,High,5/20/15,Rep2,B175,6.499436667,9.859856667,110.4229722,24.90858056,11.98333333,68,68,82.5,107.9711667,28.91768833,82.3,70.31666667,4.750505556,17.33333333,6,13,168.1666667,.,19.83333333,34.33333333,58.66666667,85.66666667,120,160.6666667,183.3333333,.
107082,Minnesota,St Paul - 2,Low,5/20/15,Rep1,B175,6.304915,10.96179333,119.2826333,26.79530667,16.96,72,72,69.6,117.4517167,35.29753333,127.98,111.02,4.246731833,18,5.4,13.6,154,.,17.83333333,31.8,51.6,79.2,107.2,137.8,159,.
108070,Minnesota,St Paul - 2,Low,5/20/15,Rep2,B175,6.664325,11.65733,124.9891667,26.31510556,19.03333333,67,67,64,123.9960972,36.1823,145.7333333,126.7,4.169533472,18.33333333,5.2,12.8,144.6666667,.,19.16666667,32.5,53.5,76,103.8333333,133.3333333,156.1666667,.
109055,Minnesota,Waseca,High,6/2/15,Rep1,B175,5.914601667,9.671685,112.4585,24.97419722,11.61666667,66,66,70.66666667,110.07725,32.37106528,76.33333333,64.71666667,4.202147778,18.66666667,.,.,150,.,.,.,.,.,.,.,.,.
110076,Minnesota,Waseca,High,6/2/15,Rep2,B175,.,.,.,.,13.875,70,71,35.5,.,.,60.675,46.8,.,16.5,.,.,109.5,.,.,.,.,.,.,.,.,.
111052,Minnesota,Waseca,Low,6/2/15,Rep1,B175,6.153785,10.33504833,111.2477666,26.73519333,14.18,65,65,60.66666667,109.4189667,35.29668667,91.14,76.96,4.1654095,18.8,.,.,145.6666667,.,.,.,.,.,.,.,.,.
112074,Minnesota,Waseca,Low,6/2/15,Rep2,B175,7.183966667,9.514628333,114.4905,23.72317667,.,68,71,33.25,113.0511667,31.64205,.,.,5.46227,15.33333333,.,.,103.75,.,.,.,.,.,.,.,.,.
217062,Wisconsin,Arlington,High,6/9/15,Rep1,B175,6.64337,10.07893167,122.2516111,26.49184722,18.76666667,69,70,76,119.1559861,33.70939833,101.9333333,83.16666667,4.319128889,18,.,.,160,.,.,.,.,.,.,.,.,.
218053,Wisconsin,Arlington,High,6/9/15,Rep2,B175,6.873663333,10.63349833,135.3608333,24.28592778,19.75,66,69,89,131.2333334,34.585275,122.0666667,102.3166667,4.063753056,16.66666667,.,.,177,.,.,.,.,.,.,.,.,.
219078,Wisconsin,Arlington,Low,6/9/15,Rep1,B175,6.442286667,10.18561167,146.5297778,27.52654444,23.45,62,64,70,144.4131111,35.5727,137.7833333,114.3333333,4.050276945,17,.,.,149,.,.,.,.,.,.,.,.,.
220075,Wisconsin,Arlington,Low,6/9/15,Rep2,B175,6.854401667,11.118215,141.3171333,27.42565,24.2,65,66,69,136.0610972,34.96415833,137.3666667,113.1666667,4.130163472,17.33333333,.,.,154,.,.,.,.,.,.,.,.,.
321061,Iowa,Curtiss - 1,High,5/19/15,Rep1,B175,7.070513333,10.25948333,137.4951389,26.241375,19.53,66,66,84.33333333,125.7723334,33.91817222,119.79,100.26,4.523210833,15.66666667,5.333333333,13.16666667,179.1666667,.,.,51,72.5,100.8333333,133.5,166.3333333,.,.
322080,Iowa,Curtiss - 1,High,5/19/15,Rep2,B175,7.10819,9.570508333,115.3230556,23.53997917,13.21333333,68,68,58.33333333,112.3720694,32.13558611,79.12166667,65.90833333,4.784160556,14.33333333,5.333333333,12.83333333,156.6666667,.,.,50.66666667,74.83333333,86.66666667,101,131.5,.,.
323058,Iowa,Curtiss - 1,Low,5/19/15,Rep1,B175,7.283026667,10.287,142.6915556,27.82675833,24.35,65,65,61.83333333,142.3370139,36.01085,130.2866667,105.9366667,4.778516111,16.66666667,5.5,13.33333333,140.1666667,.,.,48.5,66.5,93.33333333,120,146.8333333,.,.
324052,Iowa,Curtiss - 1,Low,5/19/15,Rep2,B175,7.530253333,10.64662167,145.3642,27.56577333,25.426,65,65,55.6,142.84325,36.7172875,136.522,111.096,4.6228635,16,5.25,12.6,140.25,.,.,49.4,70.2,91,117.2,148,.,.
325069,Iowa,Curtiss - 2,High,6/1/15,Rep1,B175,6.433185,10.26456333,146.6391389,27.76396389,23.03166667,60,60,69.16666667,144.1009028,36.85391833,126.445,103.4133333,4.442512917,18.66666667,5,12.33333333,153.3333333,29.5,49.5,71.33333333,86,113.8333333,158,187.5,.,.
326057,Iowa,Curtiss - 2,High,6/1/15,Rep2,B175,6.741795,9.990243333,131.5635333,26.85584333,.,59,60,77.6,128.1916833,34.81832,.,.,4.471331333,17.2,4.8,12.6,154,29.83333333,52.66666667,73.5,89.66666667,119.1666667,161,190,.,.
327051,Iowa,Curtiss - 2,Low,6/1/15,Rep1,B175,6.5151,10.52068,134.8457778,28.730575,21.83166667,56,56,57.16666667,131.5349583,37.61016805,121.9133333,100.0816667,4.681731528,19,4.75,12,143,25.5,46.33333333,70.5,87.5,117.8333333,159.1666667,180.8333333,.,.
328066,Iowa,Curtiss - 2,Low,6/1/15,Rep2,B175,6.587066667,10.803255,130.0973889,28.04689167,19.37333333,59,58,63.16666667,128.2029722,37.60231875,123.1158333,103.7425,4.491795972,18.33333333,4.666666667,12.5,141.6666667,28.66666667,54,75.5,90.66666667,122.6666667,156.8333333,177.3333333,.,.
329061,Iowa,Kelly - 1,High,6/10/16,Rep1,B175,6.49478,9.602893333,117.2845,26.10731945,14.765,61,61,84.83333333,114.2347361,32.44162083,71.37333333,56.60833333,4.6355,17.33333333,5.2,.,172.8,.,37.5,56.66666667,76.5,125.5,.,.,.,.
330053,Iowa,Kelly - 1,High,6/10/16,Rep2,B175,6.354445,9.708726667,114.2365,24.90540556,11.93333333,61,61,81.83333333,111.3719445,30.50734028,64.955,53.02166667,4.608106806,16.33333333,5,.,175.5,.,42.16666667,61.83333333,82.16666667,133,.,.,.,.
331082,Iowa,Kelly - 1,Low,6/2/15,Rep1,B175,6.230408333,9.839113333,144.033875,28.44165,22.85,62,61,64,139.7926042,39.01651667,118.5625,95.7125,4.28752,19.5,4.833333333,.,143.1666667,21.83333333,38.5,58,72.33333333,94.66666667,140.6666667,.,.,.
332062,Iowa,Kelly - 1,Low,6/2/15,Rep2,B175,6.466416667,10.592435,138.5605278,28.11074444,20.32666667,62,60,63,133.9779444,35.6489,122.3016667,101.975,4.452708194,18.66666667,5.25,.,148.5,23.5,42.16666667,60.5,77,99.66666667,144.1666667,.,.,.
333063,Iowa,Kelly - 2,High,6/2/15,Rep1,B175,6.4643,9.186121667,98.96122221,22.58730278,9.15,63,64,89.66666667,100.1359722,25.62493111,44.13666667,34.98666667,4.625939723,17,5.333333333,.,192.8333333,22.83333333,41.33333333,65,81,108.1666667,162.6666667,.,.,.
334053,Iowa,Kelly - 2,High,6/2/15,Rep2,B175,6.318461667,9.705975,120.8151,26.26571666,14.384,62,62,80.4,117.8411834,31.94764375,74.218,59.834,4.959265333,18,5.6,.,173.4,24,43.83333333,67.33333333,86.16666667,109.6666667,159.6666667,.,.,.
335078,Iowa,Kelly - 2,Low,6/10/16,Rep1,B175,7.4676,10.69445833,135.9817222,27.17306111,20.345,66,64,68.66666667,126.6260556,.,74.69916667,54.35416667,4.547799444,16.66666667,5,.,154.3333333,.,24.33333333,36.16666667,54.16666667,88.83333333,.,.,.,.
336073,Iowa,Kelly - 2,Low,6/10/16,Rep2,B175,7.179945,10.54481,140.8712222,27.51102222,20.96333333,61,59,68.5,136.6273056,.,118.0691667,97.10583333,4.273303055,16,4.833333333,.,155,.,36.66666667,54.16666667,74.16666667,118.1666667,.,.,.,.
101062,Minnesota,St Paul - 1,High,5/5/15,Rep1,B189,7.11962,11.65013333,112.5474,24.92756,15.34,81,82,99.16666667,107.6325,34.4678,105.94,90.6,4.348501167,16,5.2,14.6,198.4,.,.,14.5,24.83333333,49.33333333,65.33333333,103.6666667,141.3333333,183.1666667
102063,Minnesota,St Paul - 1,High,5/5/15,Rep2,B189,6.895041667,11.12879833,109.06125,24.92939444,13.7,82,83,96.83333333,106.7770139,33.8201,97.48333333,83.78333333,3.963952222,16.33333333,5.5,14.16666667,189.1666667,.,.,14.33333333,29.83333333,51,76.33333333,106.3333333,139.8333333,179.6666667
103059,Minnesota,St Paul - 1,Low,5/5/15,Rep1,B189,7.214446667,12.08129833,101.2542778,25.66317223,14.43333333,83,82,86.16666667,101.2137083,35.00501,87.68333333,73.25,4.665080417,17.33333333,5.2,14.66666667,176.6,.,.,14.83333333,28.16666667,48.5,73,98.83333333,132.3333333,169.3333333
104069,Minnesota,St Paul - 1,Low,5/5/15,Rep2,B189,6.86689,11.85799,110.9091,25.70776333,16.12,83,83,82.33333333,109.8020834,34.9377,107.62,91.5,4.343061333,17.6,5.333333333,14.33333333,168.8333333,.,.,12.5,26.16666667,46.33333333,70,96.16666667,129.3333333,166.5
105076,Minnesota,St Paul - 2,High,5/20/15,Rep1,B189,6.735445,11.23209167,103.28275,23.25758056,11.88333333,68,68,108.5,103.4626667,31.3705875,88.13333333,76.25,4.13496125,16,5.5,14.16666667,193.3333333,.,16.5,24,47.66666667,74,106.1666667,151.8333333,188.8333333,.
106073,Minnesota,St Paul - 2,High,5/20/15,Rep2,B189,6.564841667,11.87428833,109.2750333,25.11975333,14.12,66,66,100.1666667,107.13085,32.01564167,104.12,90,4.251790667,16.8,5.333333333,13.5,177.8333333,.,19.33333333,34,56.33333333,84.66666667,114.5,163.5,194.6666667,.
107056,Minnesota,St Paul - 2,Low,5/20/15,Rep1,B189,7.131896667,11.27082667,105.8206333,24.63630667,14,69,69,82.4,101.2274667,32.539305,89.1,75.1,4.5061505,16.4,6.2,14.2,174.6,.,15,29.16666667,48.83333333,70.5,103,145.8333333,184.6,.
108083,Minnesota,St Paul - 2,Low,5/20/15,Rep2,B189,6.895041667,11.72739167,104.7291389,24.79145833,13.56666667,74,74,84.33333333,102.8435417,34.3868375,99.36666667,85.8,4.088341667,16.33333333,5.5,14.33333333,171.3333333,.,19,34,57.5,80.83333333,105.5,144.3333333,178,.
109058,Minnesota,Waseca,High,6/2/15,Rep1,B189,6.402493333,10.53697833,103.6955,24.24387667,12.12,68,71,85.5,100.6199833,31.19395167,67.6,55.48,4.596172333,16.8,.,.,182,.,.,.,.,.,.,.,.,.
110075,Minnesota,Waseca,High,6/2/15,Rep2,B189,.,.,.,.,.,70,73,53.75,.,.,.,.,.,.,.,.,127.75,.,.,.,.,.,.,.,.,.
111079,Minnesota,Waseca,Low,6/2/15,Rep1,B189,6.866678333,10.873105,105.5581667,25.64299333,14.84,69,69,76.16666667,103.7611167,33.3629,80.88,66.04,4.518363667,17.2,.,.,161.8333333,.,.,.,.,.,.,.,.,.
112071,Minnesota,Waseca,Low,6/2/15,Rep2,B189,.,.,.,.,.,69,69,67.66666667,.,.,.,.,.,.,.,.,156,.,.,.,.,.,.,.,.,.
217073,Wisconsin,Arlington,High,6/9/15,Rep1,B189,6.707505,10.85723,99.19546666,24.04194667,.,66,69,85,96.46073334,28.17847778,.,.,4.94585625,16.5,.,.,176,.,.,.,.,.,.,.,.,.
218056,Wisconsin,Arlington,High,6/9/15,Rep2,B189,6.54939,10.734675,103.251,23.43079444,14.43666667,69,70,87,97.57656944,31.47419834,73,58.56333333,4.563621528,17.33333333,.,.,188,.,.,.,.,.,.,.,.,.
219054,Wisconsin,Arlington,Low,6/9/15,Rep1,B189,6.973358333,10.85363167,105.7839444,22.84179667,13.96666667,69,70,78,100.7745,32.26223333,69.63333333,55.66666667,5.071339306,15.66666667,.,.,166,.,.,.,.,.,.,.,.,.
220076,Wisconsin,Arlington,Low,6/9/15,Rep2,B189,6.450541667,10.74568167,98.42147221,24.62388889,13.31666667,69,70,80,95.00658334,.,67.63333333,54.31666667,4.766892083,16.66666667,.,.,177,.,.,.,.,.,.,.,.,.
321064,Iowa,Curtiss - 1,High,5/19/15,Rep1,B189,6.668346667,10.3886,114.7833056,25.68045833,14.965,68,70,94.66666667,112.87125,33.44298055,76.30333333,61.33833333,4.563180555,17.33333333,5.666666667,14,196.6666667,.,.,50,70.33333333,99.33333333,129.3333333,168.3333333,.,.
322081,Iowa,Curtiss - 1,High,5/19/15,Rep2,B189,6.69798,10.77002333,119.9726667,25.3365,15.99333333,68,70,88.16666667,118.8825833,33.385125,80.99833333,65.005,4.656419722,15.66666667,5,13.5,186.5,.,.,49.16666667,70.83333333,94.16666667,124.1666667,159.5,.,.
323055,Iowa,Curtiss - 1,Low,5/19/15,Rep1,B189,7.161953333,10.32764,99.85727777,23.69520139,10.955,68,68,71,99.75144445,28.48398333,46.80583333,35.85083333,6.0852685,18,4.666666667,14,158,.,.,45.16666667,64.83333333,89,117.8333333,151,.,.
